date,actual,sarima_target_only,sarimax_calendar,sarimax_calendar_weather,window,step,lower_80,upper_80,lower_95,upper_95
2016-05-21 12:00:00,228.33333333333331,104.17775714016625,105.10242564386766,107.80230979839673,8,19,11.926356282936709,196.4291579973958,0.0,245.26409971484188
2016-05-21 13:00:00,343.3333333333333,103.2165109903205,104.13496031812122,106.84458213858488,8,20,10.965107645779852,195.46791433486115,0.0,244.3028573690102
2016-05-21 14:00:00,303.3333333333333,93.0420927128806,93.95589940642802,95.86051617055767,8,21,0.790688363313734,185.29349706244747,0.0,234.12844062862524
2016-05-21 15:00:00,361.6666666666667,90.87737264525421,91.79009108383107,92.12734862437819,8,22,0.0,183.12877740088496,0.0,231.96372118201998
2016-05-21 16:00:00,100.0,114.88834775918883,115.79766478619662,114.25713637758332,8,23,22.63694283947109,207.13975267890658,0.0,255.97469654690403
2016-05-21 17:00:00,95.0,180.17276812657818,181.06524312627062,179.80124153562872,8,24,87.92136314240423,272.4241731107521,39.08641924028572,321.25911701287066
2016-05-21 18:00:00,125.0,127.29396153468005,126.0002295051605,127.20465529444714,9,1,48.78149416866188,205.80642890069822,7.219504515559365,247.36841855380072
2016-05-21 19:00:00,108.33333333333331,83.4642377437064,82.74924768366454,83.99541753460878,9,2,0.0,167.01312920958202,0.0,211.24124073287186
2016-05-21 20:00:00,95.0,94.90480296160217,94.05925391357661,93.65557196954173,9,3,6.623200051611434,183.1864058715929,0.0,229.91986349685192
2016-05-21 21:00:00,135.0,57.16901654505638,56.252292746969175,54.61596428072725,9,4,0.0,147.30935321920464,0.0,195.0267650630165
2016-05-21 22:00:00,73.33333333333333,39.500834732401444,39.21210449579627,37.19552736621922,9,5,0.0,130.58463079880576,0.0,178.80147987614976
2016-05-21 23:00:00,148.33333333333334,40.96899133988049,41.7879377876275,39.24962834335012,9,6,0.0,132.67338811799226,0.0,181.21876336734465
2016-05-22 00:00:00,60.0,42.897939470959784,45.72527327812702,42.22731009967307,9,7,0.0,134.92870974773749,0.0,183.64685669093265
2016-05-22 01:00:00,56.66666666666666,46.58637103193264,49.57635407326728,46.37877001180156,9,8,0.0,138.74868863191122,0.0,187.5364725215582
2016-05-22 02:00:00,51.66666666666666,47.53031036246345,50.46257361634967,46.87508369307221,9,9,0.0,139.7457280252263,0.0,188.56162139014594
2016-05-22 03:00:00,53.333333333333336,48.20339994326703,51.00363023631934,46.314553512170775,9,10,0.0,140.44026466000818,0.0,189.26751140949767
2016-05-22 04:00:00,55.0,49.91089086893549,52.571831726018544,48.85348225606312,9,11,0.0,142.15642011388974,0.0,190.98825358755215
2016-05-22 05:00:00,50.0,57.67205265476334,60.21144197461484,57.120018647168806,9,12,0.0,149.92108267673686,0.0,198.75476934980992
2016-05-22 06:00:00,58.333333333333336,65.93173219780346,68.37499451888735,64.60158566784924,9,13,0.0,158.18217671357004,0.0,207.0166121744263
2016-05-22 07:00:00,63.333333333333336,88.95981236451273,91.33161729337444,88.71229626242804,9,14,0.0,181.21082841752659,0.0,230.0455664319257
2016-05-22 08:00:00,190.0,112.00041867539166,114.31218185361759,111.64814548538655,9,15,19.749171686814606,204.2516656639687,0.0,253.08652592827042
2016-05-22 09:00:00,113.33333333333331,104.504558227498,106.79152142209728,104.47425983500081,9,16,12.253217926765245,196.75589852823074,0.0,245.59080818900384
2016-05-22 10:00:00,201.66666666666663,118.22012323492453,120.4819668711377,118.73844795494966,9,17,25.968745230308542,210.47150123954052,0.0,259.30643085954375
2016-05-22 11:00:00,343.3333333333333,119.9748860523141,122.21566956710572,122.88626767351788,9,18,27.72349281299121,212.226279291637,0.0,261.0612169764069
2016-05-22 12:00:00,126.66666666666669,109.92216050535588,112.15233426554136,115.62285201389864,9,19,17.670761110266767,202.17355990044499,0.0,251.0085008438807
2016-05-22 13:00:00,103.33333333333331,114.3998165122496,116.61632478632477,120.29502282668938,9,20,22.148414629848673,206.65121839465053,0.0,255.48616065478956
2016-05-22 14:00:00,106.66666666666669,102.828117519507,105.04139720972547,110.06817707354922,9,21,10.576714632079415,195.0795204069346,0.0,243.9144631991026
2016-05-22 15:00:00,96.66666666666669,103.50070932542934,105.70895289861767,112.18679027868241,9,22,11.249306031934992,195.7521126189237,0.0,244.58705562605047
2016-05-22 16:00:00,88.33333333333333,114.11755523559083,116.33929593440998,122.58530069679398,9,23,21.866151778009424,206.36895869317223,0.0,255.20390178716144
2016-05-22 17:00:00,265.0,176.10683956536013,178.31653044300052,183.14611741159015,9,24,83.85543604315356,268.35824308756673,35.02049291495385,317.19318621576645
2016-05-22 18:00:00,120.0,181.43078730492513,181.49636471034387,182.51851052660615,10,1,102.91832118304404,259.9432534268062,61.356332188547924,301.50524242130234
2016-05-22 19:00:00,96.66666666666669,143.00271387324574,143.68652949864918,143.96117652877342,10,2,59.45382373125615,226.55160401523534,15.22571290878922,270.7797148377023
2016-05-22 20:00:00,116.66666666666669,129.7862196870559,130.89137505862124,131.68716162500775,10,3,41.5046181757603,218.0678211983515,0.0,264.80127808318605
2016-05-22 21:00:00,88.33333333333333,89.75303762843127,91.25404966850196,92.91716583819301,10,4,0.0,179.89337287449464,0.0,227.61078396232404
2016-05-22 22:00:00,78.33333333333333,68.10208047071339,69.82133128321148,70.78121560179405,10,5,0.0,159.18587509626227,0.0,207.40272341086347
2016-05-22 23:00:00,60.0,66.06402269986208,67.70848517641379,67.22971948659627,10,6,0.0,157.7684180302722,0.0,206.31379251325765
2016-05-23 00:00:00,58.333333333333336,56.42557835656294,67.84996356961625,65.70560833358722,10,7,0.0,148.45634725698667,0.0,197.17449347158407
2016-05-23 01:00:00,51.66666666666666,55.12205794909795,66.59594160144405,64.76236895723288,10,8,0.0,147.28437420140233,0.0,196.07215737763372
2016-05-23 02:00:00,58.333333333333336,52.823402981932496,64.41434387456216,63.05869508878825,10,9,0.0,145.03881930860004,0.0,193.85471196623357
2016-05-23 03:00:00,51.66666666666666,51.659049011512465,63.37321753877812,62.455297736376636,10,10,0.0,143.8959123968359,0.0,192.72315844151547
2016-05-23 04:00:00,50.0,52.16702584060352,63.98875877121595,62.59066011226801,10,11,0.0,144.41255375603063,0.0,193.2443865258839
2016-05-23 05:00:00,66.66666666666667,58.5685891747249,70.47598069016891,69.06879373027883,10,12,0.0,150.817617867936,0.0,199.65130383760476
2016-05-23 06:00:00,60.0,66.3478173123943,78.31929277854327,76.55724365035547,10,13,0.0,158.59826049970786,0.0,207.43269525732353
2016-05-23 07:00:00,56.66666666666666,88.22301529374295,100.24288715689543,97.39350458454096,10,14,0.0,180.47403001842883,0.0,229.30876732965356
2016-05-23 08:00:00,51.66666666666666,115.9268161043903,127.96629882084518,124.8318569476636,10,15,23.675570444090667,208.17806176468991,0.0,257.012921325844
2016-05-23 09:00:00,55.0,105.06345051662257,117.14182014894776,115.54870437309775,10,16,12.812111544146816,197.3147894890983,0.0,246.14969844673462
2016-05-23 10:00:00,51.66666666666666,122.1986185785471,134.28903236049405,134.5305857786348,10,17,29.947241902179854,214.44999525491434,0.0,263.2849241717852
2016-05-23 11:00:00,56.66666666666666,130.4632198972547,142.55286331549422,145.2902512347896,10,18,38.21182798617714,222.71461180833228,0.0,271.5495487899716
2016-05-23 12:00:00,61.66666666666666,110.69104942597258,122.80157911807703,127.98912676417439,10,19,18.439651359127296,202.94244749281785,0.0,251.77738773312376
2016-05-23 13:00:00,56.66666666666666,113.84443751698457,125.95614594669836,131.89786912065696,10,20,21.593036962826858,206.09583807114228,0.0,254.9307796281518
2016-05-23 14:00:00,58.333333333333336,102.95869288831186,115.07480129254647,123.12110276287135,10,21,10.707291329127031,195.2100944474967,0.0,244.04503653653546
2016-05-23 15:00:00,73.33333333333333,103.12267885915664,115.24016685473725,125.1023427572839,10,22,10.871276893902461,195.3740808244108,0.0,244.20902312840974
2016-05-23 16:00:00,156.66666666666666,112.84579447446566,124.98093328780527,135.89542577470692,10,23,20.594392345124376,205.09719660380694,0.0,253.93213899466832
2016-05-23 17:00:00,380.0,180.20865197512757,192.32788044921688,203.5789375105476,10,24,87.95724978100759,272.46005416924754,39.122307355854446,321.2949965944007
2016-05-23 18:00:00,123.33333333333331,239.95158426616834,244.6566557379705,248.10939246056617,11,1,161.43911927449156,318.4640492578451,119.87713087828946,360.02603765404723
2016-05-23 19:00:00,120.0,192.8872512466212,198.94126034855387,201.798705188725,11,2,109.33836230728174,276.43614018596065,65.11025212145934,320.66425037178306
2016-05-23 20:00:00,105.0,164.1068930180956,171.6395218325958,174.35657806312298,11,3,75.82529277740858,252.38849325878263,29.09183656519363,299.1219494709976
2016-05-23 21:00:00,68.33333333333333,116.50371348779404,125.16070037929346,126.7757985102254,11,4,26.363379539037624,206.64404743655047,0.0,254.361457837627
2016-05-23 22:00:00,63.333333333333336,89.59334726153472,98.758917322056,98.67983489813949,11,5,0.0,180.67714057817557,0.0,228.89398819988276
2016-05-23 23:00:00,58.333333333333336,80.29478510135687,89.50783469552955,88.98359350038277,11,6,0.0,171.9991791166397,0.0,220.54455290343884
2016-05-24 00:00:00,50.0,65.71547140230898,57.591189587616746,59.12434073153554,11,7,0.0,157.74623905241936,0.0,206.46438460514088
2016-05-24 01:00:00,56.66666666666666,60.78218955961631,53.12065726028101,55.56906844504066,11,8,0.0,152.94450458766073,0.0,201.73228711580802
2016-05-24 02:00:00,55.0,56.756446158968956,49.61846067587697,53.458829922144346,11,9,0.0,148.97186127189508,0.0,197.78775328701266
2016-05-24 03:00:00,53.333333333333336,53.96906212709121,47.298052266483026,50.852759996133216,11,10,0.0,146.20592430292245,0.0,195.03316970733547
2016-05-24 04:00:00,53.333333333333336,53.50737478386846,47.2119161781764,49.74649621216503,11,11,0.0,145.7529014915208,0.0,194.5847336220167
2016-05-24 05:00:00,106.66666666666669,59.8386762646914,53.82754131104008,55.57713992118921,11,12,0.0,152.0877037508224,0.0,200.92138908150156
2016-05-24 06:00:00,71.66666666666667,66.58997378754012,60.78746360618051,63.45140833874227,11,13,0.0,158.84041576805464,0.0,207.67484988682952
2016-05-24 07:00:00,161.66666666666666,87.0603529491922,81.40893661295249,85.25068972893042,11,14,0.0,179.31136646719267,0.0,228.14610313963675
2016-05-24 08:00:00,56.66666666666666,113.0891029755272,107.53007942283246,111.20406470541262,11,15,20.837858521867062,205.34034742918732,0.0,254.17520635158505
2016-05-24 09:00:00,38.333333333333336,102.8013271133469,97.327639758112,100.85317915827581,11,16,10.549989347492087,195.0526648792017,0.0,243.8875731980915
2016-05-24 10:00:00,66.66666666666667,118.919545712047,113.49183012520832,117.71071590344005,11,17,26.668170242293186,211.1709211818008,0.0,260.0058494599291
2016-05-24 11:00:00,101.66666666666669,126.99469314624403,121.58878953960118,126.41477319731737,11,18,34.74330244177679,219.24608385071127,0.0,268.0810201936097
2016-05-24 12:00:00,128.33333333333334,108.36088710132304,102.98832861020719,108.23251127551252,11,19,16.109490241086732,200.61228396155934,0.0,249.44722356312505
2016-05-24 13:00:00,118.33333333333331,111.11728459278157,105.75622585698125,113.16526231771974,11,20,18.86588524523225,203.3686839403309,0.0,252.20362485860056
2016-05-24 14:00:00,150.0,100.8107396915427,95.45965592601596,104.58149412713739,11,21,8.559339338965884,193.0621400441195,0.0,241.8970814944186
2016-05-24 15:00:00,141.66666666666666,101.66440178112664,96.31804076124618,104.64219281929772,11,22,9.413001022478142,193.91580253977514,0.0,242.75074420503557
2016-05-24 16:00:00,141.66666666666666,114.83510640999695,109.50399740904146,118.13396306377929,11,23,22.583705487261284,207.08650733273262,0.0,255.92144908485557
2016-05-24 17:00:00,203.33333333333331,189.50855749758273,184.15483187187448,192.68795614082734,11,24,97.25715650992888,281.75995848523655,48.422214723440305,330.5949002717251
2016-05-24 18:00:00,136.66666666666666,167.7954382430135,165.44035733377024,169.46847433898625,12,1,89.28297427804179,246.30790220798522,47.720986425344506,287.8698900606825
2016-05-24 19:00:00,123.33333333333331,124.38254914411237,121.04864542005085,126.84435198539803,12,2,40.833661297289524,207.93143699093523,0.0,252.15954659841427
2016-05-24 20:00:00,96.66666666666669,119.83802251896765,115.53837745754404,120.52317782513154,12,3,31.556423432532327,208.11962160540298,0.0,254.85307720659398
2016-05-24 21:00:00,76.66666666666667,82.61894702034465,77.6954729188312,82.12093943742401,12,4,0.0,172.75927979059588,0.0,220.4766895678095
2016-05-24 22:00:00,61.66666666666666,61.81844190431156,56.57063944636199,61.04302646834716,12,5,0.0,152.90223403190856,0.0,201.11908102417394
2016-05-24 23:00:00,58.333333333333336,60.01899698409097,54.61516538210515,56.751729771872526,12,6,0.0,151.72338980468024,0.0,200.26876295904677
2016-05-25 00:00:00,53.333333333333336,52.71847957895871,38.90802158559468,40.68848712455393,12,7,0.0,144.74924609325404,0.0,193.46739104471135
2016-05-25 01:00:00,53.333333333333336,52.76975972920692,38.95623449107451,40.423789813916905,12,8,0.0,144.93207364510377,0.0,193.7198555845157
2016-05-25 02:00:00,56.66666666666666,51.67738068797192,37.880464125523076,39.3813864140483,12,9,0.0,143.89279469830575,0.0,192.70868612974627
2016-05-25 03:00:00,48.333333333333336,50.736852438729215,36.961075253505,39.12939035058167,12,10,0.0,142.97371351582828,0.0,191.80095833860764
2016-05-25 04:00:00,55.0,51.43738039981236,37.681380539804984,40.00621947947968,12,11,0.0,143.68290601029267,0.0,192.51473755998077
2016-05-25 05:00:00,55.0,60.69747909685972,46.95450827910534,49.08220694307405,12,12,0.0,152.94650548644984,0.0,201.78019023665527
2016-05-25 06:00:00,55.0,65.95204331059838,52.22465080809711,54.12035094557938,12,13,0.0,158.20248419482726,0.0,207.03691773326358
2016-05-25 07:00:00,65.0,89.97540887369898,76.25602179607597,78.0705907122025,12,14,0.0,182.22642129551704,0.0,231.0611573876772
2016-05-25 08:00:00,83.33333333333333,110.04682812723314,96.33140674867758,98.42330754208606,12,15,17.7955847697137,202.2980714847526,0.0,251.13292982688847
2016-05-25 09:00:00,90.0,99.50019009200257,85.80344135453134,88.33827802263959,12,16,7.248853422271594,191.75152676173354,0.0,240.5864345003704
2016-05-25 10:00:00,78.33333333333333,116.26638190281281,102.56981675308097,104.64039317905666,12,17,24.015007529176017,208.5177562764496,0.0,257.35268397432856
2016-05-25 11:00:00,50.0,125.65178415336256,111.94551051219909,113.46472984591043,12,18,33.40039454500955,217.90317376171555,0.0,266.7381095243661
2016-05-25 12:00:00,60.0,109.1723848949952,95.47588061398334,97.66854720043219,12,19,16.92098913087186,201.42378065911856,0.0,250.25871968043708
2016-05-25 13:00:00,71.66666666666667,111.34999880380386,97.65238037764604,100.4029871261042,12,20,19.098600552366975,203.60139705524074,0.0,252.43633739326353
2016-05-25 14:00:00,80.0,103.02373715119111,89.32464355062788,93.13401476306097,12,21,10.772337894726391,195.27513640765585,0.0,244.11007727770823
2016-05-25 15:00:00,80.0,103.45445727816758,89.75482876566741,93.56194539182285,12,22,11.203057615629021,195.70585694070616,0.0,244.54079802572105
2016-05-25 16:00:00,231.66666666666663,116.01259063092718,102.32462333229522,104.19180121361838,12,23,23.761190804301393,208.26399045755295,0.0,257.09893162943035
2016-05-25 17:00:00,118.33333333333331,190.0793476670442,176.36820491181564,177.24039090872375,12,24,97.82794777537357,282.33074755871485,48.99300656906348,331.1656887650249
2016-05-25 18:00:00,156.66666666666666,155.15746673978768,149.92864322983678,150.54218937791964,13,1,76.64500370749982,233.66992977207553,35.083016348535565,275.2319171310398
2016-05-25 19:00:00,118.33333333333331,102.28641007467635,95.01527469111491,93.80145500836403,13,2,18.737523220322174,185.83529692903053,0.0,230.0634060111284
2016-05-25 20:00:00,190.0,105.86061137777492,96.75117694808948,95.55598945829725,13,3,17.57901333988994,194.1422094156599,0.0,240.87566446178187
2016-05-25 21:00:00,56.66666666666666,75.7713980626443,65.20614169763356,66.13409173306647,13,4,0.0,165.91172976231275,0.0,213.62913897279407
2016-05-25 22:00:00,53.333333333333336,56.22924831597793,44.43824407489463,46.211239926510146,13,5,0.0,147.31303936341857,0.0,195.52988578388369
2016-05-25 23:00:00,53.333333333333336,55.11671576588152,42.51726204500062,44.52097997548381,13,6,0.0,146.82110750118204,0.0,195.3664800810314
2016-05-26 00:00:00,53.333333333333336,49.655170794888335,43.55681796648676,43.822185840008004,13,7,0.0,141.68593627738156,0.0,190.40408068263582
2016-05-26 01:00:00,55.0,50.80444071673655,44.473621998766674,44.319845748118055,13,8,0.0,142.96675362233145,0.0,191.75453502692181
2016-05-26 02:00:00,50.0,50.61904527336188,44.114222864609026,44.07806891817488,13,9,0.0,142.834458282074,0.0,191.650349183288
2016-05-26 03:00:00,56.66666666666666,49.77651824682917,43.14621968654683,43.547536386865374,13,10,0.0,142.0133783258131,0.0,190.84062262022226
2016-05-26 04:00:00,50.0,51.039411983848105,44.319793487023595,44.35300442938434,13,11,0.0,143.28493659763058,0.0,192.11676761969875
2016-05-26 05:00:00,56.66666666666666,60.04498969196431,53.261043213959454,53.14704092816402,13,12,0.0,152.2940150854299,0.0,201.12769930831885
2016-05-26 06:00:00,61.66666666666666,65.16738387162737,58.34433215494386,59.185140262678274,13,13,0.0,157.41782375996362,0.0,206.25225677120625
2016-05-26 07:00:00,100.0,88.6058286655639,81.75374250876312,82.28825119355967,13,14,0.0,180.85684009158314,0.0,229.6915756565992
2016-05-26 08:00:00,156.66666666666666,108.64189846944208,101.76809931488499,101.37539492312453,13,15,16.390656107683597,200.89314083120058,0.0,249.72799864621246
2016-05-26 09:00:00,276.6666666666667,98.93167247821911,92.057345962318,90.84668414941983,13,16,6.680336804233747,191.18300815220448,0.0,240.01791536372542
2016-05-26 10:00:00,265.0,114.38337817197277,107.49931896210829,105.49020793026503,13,17,22.1320047940754,206.63475154987015,0.0,255.46967872063647
2016-05-26 11:00:00,243.33333333333331,122.01211427023723,115.11331976354406,113.17731469837031,13,18,29.76072565762111,214.26350288285334,0.0,263.09843811839266
2016-05-26 12:00:00,221.66666666666663,106.78178819850352,99.8856104052338,96.95446420410423,13,19,14.530393430115922,199.0331829668911,0.0,247.868121461099
2016-05-26 13:00:00,75.0,109.40910417224045,102.50792466220605,97.24864572362343,13,20,17.157706916538856,201.66050142794205,0.0,250.49544123885443
2016-05-26 14:00:00,68.33333333333333,101.86700494618836,94.9612113463605,90.6773904188477,13,21,9.615606685458602,194.11840320691812,0.0,242.95334354986025
2016-05-26 15:00:00,61.66666666666666,102.27946492266521,95.37173690729263,90.64134644486059,13,22,10.02806625585967,194.53086358947075,0.0,243.36580414737642
2016-05-26 16:00:00,495.0,121.3612090848175,114.45536773868675,106.73384123431562,13,23,29.109810253924707,213.6126079157103,0.0,262.44754856047854
2016-05-26 17:00:00,440.0,186.64212130776548,179.72473166183775,171.51737155977756,13,24,94.39072241171273,278.89352020381824,45.555781732450924,327.72846088308006
2016-05-26 18:00:00,215.0,329.40659510567514,324.4912007425683,322.4995295587151,14,1,250.89413292066004,407.91905729069026,209.3321460102149,449.4810442011354
2016-05-26 19:00:00,223.33333333333331,241.1629131916324,234.6364830735206,233.28590821480944,14,2,157.614027238861,324.7117991444038,113.38591863403222,368.9399077492326
2016-05-26 20:00:00,91.66666666666669,201.79516705919576,194.57438031318614,192.75915871763047,14,3,113.5135699738395,290.07676414455204,66.78011543195572,336.8102186864358
2016-05-26 21:00:00,76.66666666666667,145.6208155543926,137.96190206348675,137.82862350584256,14,4,55.48048482726766,235.76114628151754,7.763076131619783,283.47855497716546
2016-05-26 22:00:00,70.0,111.28801975328324,102.3498133180378,102.67940107999861,14,5,20.204229687083,202.37180981948347,0.0,250.5886557205113
2016-05-26 23:00:00,65.0,92.95089967333698,82.58225134369782,82.91254742074537,14,6,1.2465089239392313,184.6552904227347,0.0,233.20066248067872
2016-05-27 00:00:00,60.0,73.90421508590396,79.81932594936116,78.8738638601559,14,7,0.0,165.93497963108297,0.0,214.65312354015305
2016-05-27 01:00:00,58.333333333333336,66.27945369234672,72.64513862007661,71.49104564424422,14,8,0.0,158.44176568015862,0.0,207.22954659890405
2016-05-27 02:00:00,50.0,60.27560498627414,67.31039060205188,66.15798807115918,14,9,0.0,152.49101708508863,0.0,201.3069075046319
2016-05-27 03:00:00,58.333333333333336,56.230105164892095,63.91394512408873,63.27233664667728,14,10,0.0,148.46696433716392,0.0,197.29420815158863
2016-05-27 04:00:00,58.333333333333336,54.86140299065497,63.08913349012838,62.98162519528117,14,11,0.0,147.1069266990128,0.0,195.9387572417781
2016-05-27 05:00:00,58.333333333333336,62.32085261714518,70.96873366474723,69.71743853841146,14,12,0.0,154.5698771057069,0.0,203.4035608495687
2016-05-27 06:00:00,63.333333333333336,66.52440731744868,75.48886558675989,74.18109146356575,14,13,0.0,158.77484630109177,0.0,207.60927883341878
2016-05-27 07:00:00,111.66666666666669,90.0808077583793,99.2696658588383,97.38679638751802,14,14,0.0,182.33181827979053,0.0,231.166553365936
2016-05-27 08:00:00,130.0,111.46542587434564,120.80862063189718,119.39122567587668,14,15,19.21418441716071,203.71666733153057,0.0,252.55152466769016
2016-05-27 09:00:00,251.66666666666663,107.60239365893835,117.05962283151659,115.14577205507784,14,16,15.351058889512672,199.85372842836404,0.0,248.68863516104005
2016-05-27 10:00:00,251.66666666666663,121.63352246786292,131.16643316986145,128.14462057720033,14,17,29.382149994519608,213.88489494120623,0.0,262.71982163313055
2016-05-27 11:00:00,310.0,127.7939227571268,137.37080616269716,133.93877846041514,14,18,35.54253504906238,220.04531046519122,0.0,268.88024522188977
2016-05-27 12:00:00,185.0,112.20157917821078,121.81904049184193,117.5883630853289,14,19,19.950185314373854,204.4529730420477,0.0,253.28791105741536
2016-05-27 13:00:00,265.0,107.79066216597579,117.43733929196938,114.34272572606704,14,20,15.53926581482446,200.04205851712712,0.0,248.8769978491995
2016-05-27 14:00:00,101.66666666666669,100.26526983511397,109.9241098962107,108.06897922866405,14,21,8.01387247893419,192.51666719129375,0.0,241.35160705539604
2016-05-27 15:00:00,76.66666666666667,100.33033938944675,109.9987047054674,107.55504655224527,14,22,8.078941627189408,192.5817371517041,0.0,241.41667723077086
2016-05-27 16:00:00,135.0,138.8252516361767,148.4779368864241,145.29678862026006,14,23,46.57385370983205,231.0766495625213,0.0,279.9115897284507
2016-05-27 17:00:00,180.0,198.4603045765156,208.11384419184844,206.41173332361177,14,24,106.20890658490646,290.71170256812474,57.37396638442817,339.546642768603
